park_code,year,month,recreation_visits,temp_c,precip_mm_day,park_name,state,latitude,longitude,date
BRCA,2009,9,186023,18.23,0.6,Bryce Canyon,UT,37.6283,-112.1677,2009-09-01
BRCA,2009,10,105790,7.89,0.19,Bryce Canyon,UT,37.6283,-112.1677,2009-10-01
BRCA,2009,11,33695,4.35,0.31,Bryce Canyon,UT,37.6283,-112.1677,2009-11-01
BRCA,2009,12,16602,-4.58,1.15,Bryce Canyon,UT,37.6283,-112.1677,2009-12-01
BRCA,2010,1,12402,-2.4,1.92,Bryce Canyon,UT,37.6283,-112.1677,2010-01-01
BRCA,2010,2,14957,-1.99,1.28,Bryce Canyon,UT,37.6283,-112.1677,2010-02-01
BRCA,2010,3,38460,2.81,1.26,Bryce Canyon,UT,37.6283,-112.1677,2010-03-01
BRCA,2010,4,72125,6.89,0.44,Bryce Canyon,UT,37.6283,-112.1677,2010-04-01
BRCA,2010,5,154228,10.58,0.18,Bryce Canyon,UT,37.6283,-112.1677,2010-05-01
BRCA,2010,6,190632,19.85,0.39,Bryce Canyon,UT,37.6283,-112.1677,2010-06-01
BRCA,2010,7,235722,24.25,1.17,Bryce Canyon,UT,37.6283,-112.1677,2010-07-01
BRCA,2010,8,211111,20.91,1.49,Bryce Canyon,UT,37.6283,-112.1677,2010-08-01
BRCA,2010,9,213022,19.04,0.09,Bryce Canyon,UT,37.6283,-112.1677,2010-09-01
BRCA,2010,10,96075,10.42,2.72,Bryce Canyon,UT,37.6283,-112.1677,2010-10-01
BRCA,2010,11,30633,1.54,0.54,Bryce Canyon,UT,37.6283,-112.1677,2010-11-01
BRCA,2010,12,16125,0.58,1.47,Bryce Canyon,UT,37.6283,-112.1677,2010-12-01
BRCA,2011,1,13446,-1.84,0.02,Bryce Canyon,UT,37.6283,-112.1677,2011-01-01
BRCA,2011,2,14536,-1.93,0.93,Bryce Canyon,UT,37.6283,-112.1677,2011-02-01
BRCA,2011,3,35654,3.72,0.41,Bryce Canyon,UT,37.6283,-112.1677,2011-03-01
BRCA,2011,4,78147,6.95,0.82,Bryce Canyon,UT,37.6283,-112.1677,2011-04-01
BRCA,2011,5,142067,10.66,0.65,Bryce Canyon,UT,37.6283,-112.1677,2011-05-01
BRCA,2011,6,202943,18.49,0.06,Bryce Canyon,UT,37.6283,-112.1677,2011-06-01
BRCA,2011,7,219564,22.37,1.57,Bryce Canyon,UT,37.6283,-112.1677,2011-07-01
BRCA,2011,8,223659,23.75,0.6,Bryce Canyon,UT,37.6283,-112.1677,2011-08-01
BRCA,2011,9,194029,18.29,0.93,Bryce Canyon,UT,37.6283,-112.1677,2011-09-01
BRCA,2011,10,117262,10.35,0.73,Bryce Canyon,UT,37.6283,-112.1677,2011-10-01
BRCA,2011,11,33402,1.75,0.52,Bryce Canyon,UT,37.6283,-112.1677,2011-11-01
BRCA,2011,12,21291,-1.98,0.43,Bryce Canyon,UT,37.6283,-112.1677,2011-12-01
BRCA,2012,1,16265,0.49,0.31,Bryce Canyon,UT,37.6283,-112.1677,2012-01-01
BRCA,2012,2,18680,-0.11,0.46,Bryce Canyon,UT,37.6283,-112.1677,2012-02-01
BRCA,2012,3,42546,4.98,0.26,Bryce Canyon,UT,37.6283,-112.1677,2012-03-01
BRCA,2012,4,89738,9.99,0.21,Bryce Canyon,UT,37.6283,-112.1677,2012-04-01
BRCA,2012,5,163348,16.09,0.01,Bryce Canyon,UT,37.6283,-112.1677,2012-05-01
BRCA,2012,6,198749,22.14,0.01,Bryce Canyon,UT,37.6283,-112.1677,2012-06-01
BRCA,2012,7,220851,22.91,1.38,Bryce Canyon,UT,37.6283,-112.1677,2012-07-01
BRCA,2012,8,211071,23.22,1.03,Bryce Canyon,UT,37.6283,-112.1677,2012-08-01
BRCA,2012,9,242075,18.38,0.64,Bryce Canyon,UT,37.6283,-112.1677,2012-09-01
BRCA,2012,10,123308,11.49,0.49,Bryce Canyon,UT,37.6283,-112.1677,2012-10-01
BRCA,2012,11,36251,5.41,0.09,Bryce Canyon,UT,37.6283,-112.1677,2012-11-01
BRCA,2012,12,22470,-2.17,0.73,Bryce Canyon,UT,37.6283,-112.1677,2012-12-01
BRCA,2013,1,15788,-3.5,0.6,Bryce Canyon,UT,37.6283,-112.1677,2013-01-01
BRCA,2013,2,17572,-1.1,0.12,Bryce Canyon,UT,37.6283,-112.1677,2013-02-01
BRCA,2013,3,51205,5.6,0.73,Bryce Canyon,UT,37.6283,-112.1677,2013-03-01
BRCA,2013,4,87023,8.48,0.32,Bryce Canyon,UT,37.6283,-112.1677,2013-04-01
BRCA,2013,5,166592,14.02,0.36,Bryce Canyon,UT,37.6283,-112.1677,2013-05-01
BRCA,2013,6,210292,22.62,0.02,Bryce Canyon,UT,37.6283,-112.1677,2013-06-01
BRCA,2013,7,226736,23.58,1.58,Bryce Canyon,UT,37.6283,-112.1677,2013-07-01
BRCA,2013,8,206853,21.2,1.62,Bryce Canyon,UT,37.6283,-112.1677,2013-08-01
BRCA,2013,9,203491,16.27,2.93,Bryce Canyon,UT,37.6283,-112.1677,2013-09-01
BRCA,2013,10,66747,7.53,0.55,Bryce Canyon,UT,37.6283,-112.1677,2013-10-01
BRCA,2013,11,36259,2.41,1.49,Bryce Canyon,UT,37.6283,-112.1677,2013-11-01
BRCA,2013,12,23317,-2.15,0.2,Bryce Canyon,UT,37.6283,-112.1677,2013-12-01
BRCA,2014,1,18006,0.64,0.17,Bryce Canyon,UT,37.6283,-112.1677,2014-01-01
BRCA,2014,2,21066,2.15,0.29,Bryce Canyon,UT,37.6283,-112.1677,2014-02-01
BRCA,2014,3,53422,4.63,0.29,Bryce Canyon,UT,37.6283,-112.1677,2014-03-01
BRCA,2014,4,101133,8.1,0.21,Bryce Canyon,UT,37.6283,-112.1677,2014-04-01
BRCA,2014,5,157099,13.63,0.39,Bryce Canyon,UT,37.6283,-112.1677,2014-05-01
BRCA,2014,6,211989,20.72,0.01,Bryce Canyon,UT,37.6283,-112.1677,2014-06-01
BRCA,2014,7,219744,23.86,0.94,Bryce Canyon,UT,37.6283,-112.1677,2014-07-01
BRCA,2014,8,230442,20.06,1.9,Bryce Canyon,UT,37.6283,-112.1677,2014-08-01
BRCA,2014,9,217004,18.48,2.32,Bryce Canyon,UT,37.6283,-112.1677,2014-09-01
BRCA,2014,10,131490,12.12,0.01,Bryce Canyon,UT,37.6283,-112.1677,2014-10-01
BRCA,2014,11,44669,3.74,0.15,Bryce Canyon,UT,37.6283,-112.1677,2014-11-01
BRCA,2014,12,29677,-0.23,0.68,Bryce Canyon,UT,37.6283,-112.1677,2014-12-01
BRCA,2015,1,21949,0.62,1.09,Bryce Canyon,UT,37.6283,-112.1677,2015-01-01
BRCA,2015,2,30090,3.36,1.1,Bryce Canyon,UT,37.6283,-112.1677,2015-02-01
BRCA,2015,3,63170,6.8,0.81,Bryce Canyon,UT,37.6283,-112.1677,2015-03-01
BRCA,2015,4,123978,8.21,0.17,Bryce Canyon,UT,37.6283,-112.1677,2015-04-01
BRCA,2015,5,197742,11.75,1.1,Bryce Canyon,UT,37.6283,-112.1677,2015-05-01
BRCA,2015,6,305465,21.57,1.2,Bryce Canyon,UT,37.6283,-112.1677,2015-06-01
BRCA,2015,7,265809,21.49,1.15,Bryce Canyon,UT,37.6283,-112.1677,2015-07-01
BRCA,2015,8,248654,22.24,1.41,Bryce Canyon,UT,37.6283,-112.1677,2015-08-01
BRCA,2015,9,252839,19.23,0.63,Bryce Canyon,UT,37.6283,-112.1677,2015-09-01
BRCA,2015,10,152995,12.11,2.07,Bryce Canyon,UT,37.6283,-112.1677,2015-10-01
BRCA,2015,11,48745,1.03,0.31,Bryce Canyon,UT,37.6283,-112.1677,2015-11-01
BRCA,2015,12,34368,-2.22,0.27,Bryce Canyon,UT,37.6283,-112.1677,2015-12-01
BRCA,2016,1,24285,-2.21,1.05,Bryce Canyon,UT,37.6283,-112.1677,2016-01-01
BRCA,2016,2,34330,2.27,0.47,Bryce Canyon,UT,37.6283,-112.1677,2016-02-01
BRCA,2016,3,92080,5.59,0.14,Bryce Canyon,UT,37.6283,-112.1677,2016-03-01
BRCA,2016,4,137698,8.37,0.94,Bryce Canyon,UT,37.6283,-112.1677,2016-04-01
BRCA,2016,5,292369,12.66,0.43,Bryce Canyon,UT,37.6283,-112.1677,2016-05-01
BRCA,2016,6,380354,22.89,0.19,Bryce Canyon,UT,37.6283,-112.1677,2016-06-01
BRCA,2016,7,384390,23.8,0.72,Bryce Canyon,UT,37.6283,-112.1677,2016-07-01
BRCA,2016,8,365738,21.14,0.8,Bryce Canyon,UT,37.6283,-112.1677,2016-08-01
BRCA,2016,9,366702,16.11,1.52,Bryce Canyon,UT,37.6283,-112.1677,2016-09-01
BRCA,2016,10,180925,11.72,0.42,Bryce Canyon,UT,37.6283,-112.1677,2016-10-01
BRCA,2016,11,67714,4.87,0.54,Bryce Canyon,UT,37.6283,-112.1677,2016-11-01
BRCA,2016,12,38525,-1.13,0.86,Bryce Canyon,UT,37.6283,-112.1677,2016-12-01
BRCA,2017,1,27774,-2.47,1.36,Bryce Canyon,UT,37.6283,-112.1677,2017-01-01
BRCA,2017,2,32979,2.62,0.72,Bryce Canyon,UT,37.6283,-112.1677,2017-02-01
BRCA,2017,3,82110,7.36,0.73,Bryce Canyon,UT,37.6283,-112.1677,2017-03-01
BRCA,2017,4,153242,8.18,0.4,Bryce Canyon,UT,37.6283,-112.1677,2017-04-01
BRCA,2017,5,330743,13.89,0.4,Bryce Canyon,UT,37.6283,-112.1677,2017-05-01
BRCA,2017,6,376786,22.6,0.05,Bryce Canyon,UT,37.6283,-112.1677,2017-06-01
BRCA,2017,7,416608,24.12,1.58,Bryce Canyon,UT,37.6283,-112.1677,2017-07-01
BRCA,2017,8,403964,22.3,0.69,Bryce Canyon,UT,37.6283,-112.1677,2017-08-01
BRCA,2017,9,380586,16.89,0.58,Bryce Canyon,UT,37.6283,-112.1677,2017-09-01
BRCA,2017,10,243118,10.32,0.07,Bryce Canyon,UT,37.6283,-112.1677,2017-10-01
BRCA,2017,11,74761,6.52,0.02,Bryce Canyon,UT,37.6283,-112.1677,2017-11-01
BRCA,2017,12,49013,1.74,0.02,Bryce Canyon,UT,37.6283,-112.1677,2017-12-01
BRCA,2018,1,32433,1.55,0.37,Bryce Canyon,UT,37.6283,-112.1677,2018-01-01
BRCA,2018,2,37132,0.8,0.45,Bryce Canyon,UT,37.6283,-112.1677,2018-02-01
BRCA,2018,3,95204,4.04,0.62,Bryce Canyon,UT,37.6283,-112.1677,2018-03-01
BRCA,2018,4,185282,10.35,0.23,Bryce Canyon,UT,37.6283,-112.1677,2018-04-01
BRCA,2018,5,340351,15.5,0.33,Bryce Canyon,UT,37.6283,-112.1677,2018-05-01
BRCA,2018,6,409467,22.48,0.0,Bryce Canyon,UT,37.6283,-112.1677,2018-06-01
BRCA,2018,7,430020,24.65,1.2,Bryce Canyon,UT,37.6283,-112.1677,2018-07-01
BRCA,2018,8,393821,23.02,1.65,Bryce Canyon,UT,37.6283,-112.1677,2018-08-01
BRCA,2018,9,411456,19.04,0.1,Bryce Canyon,UT,37.6283,-112.1677,2018-09-01
BRCA,2018,10,227297,8.57,2.47,Bryce Canyon,UT,37.6283,-112.1677,2018-10-01
BRCA,2018,11,73053,2.27,0.23,Bryce Canyon,UT,37.6283,-112.1677,2018-11-01
BRCA,2018,12,43962,-1.48,0.42,Bryce Canyon,UT,37.6283,-112.1677,2018-12-01
BRCA,2019,1,36860,-1.65,0.79,Bryce Canyon,UT,37.6283,-112.1677,2019-01-01
BRCA,2019,2,29813,-2.64,1.71,Bryce Canyon,UT,37.6283,-112.1677,2019-02-01
BRCA,2019,3,75853,3.6,1.08,Bryce Canyon,UT,37.6283,-112.1677,2019-03-01
BRCA,2019,4,207061,9.62,0.48,Bryce Canyon,UT,37.6283,-112.1677,2019-04-01
BRCA,2019,5,327975,10.36,1.51,Bryce Canyon,UT,37.6283,-112.1677,2019-05-01
BRCA,2019,6,398290,18.8,0.4,Bryce Canyon,UT,37.6283,-112.1677,2019-06-01
BRCA,2019,7,401970,23.32,0.6,Bryce Canyon,UT,37.6283,-112.1677,2019-07-01
BRCA,2019,8,383458,23.65,0.3,Bryce Canyon,UT,37.6283,-112.1677,2019-08-01
BRCA,2019,9,392428,18.49,0.15,Bryce Canyon,UT,37.6283,-112.1677,2019-09-01
BRCA,2019,10,232094,7.67,0.06,Bryce Canyon,UT,37.6283,-112.1677,2019-10-01
BRCA,2019,11,65748,4.66,1.38,Bryce Canyon,UT,37.6283,-112.1677,2019-11-01
BRCA,2019,12,43354,-1.71,0.9,Bryce Canyon,UT,37.6283,-112.1677,2019-12-01
BRCA,2020,1,32744,-0.79,0.12,Bryce Canyon,UT,37.6283,-112.1677,2020-01-01
BRCA,2020,2,38890,0.48,0.36,Bryce Canyon,UT,37.6283,-112.1677,2020-02-01
BRCA,2020,3,45132,3.93,1.05,Bryce Canyon,UT,37.6283,-112.1677,2020-03-01
BRCA,2020,4,3223,9.22,0.24,Bryce Canyon,UT,37.6283,-112.1677,2020-04-01
BRCA,2020,5,69579,16.3,0.05,Bryce Canyon,UT,37.6283,-112.1677,2020-05-01
BRCA,2020,6,195463,20.54,0.21,Bryce Canyon,UT,37.6283,-112.1677,2020-06-01
BRCA,2020,7,227563,24.4,0.52,Bryce Canyon,UT,37.6283,-112.1677,2020-07-01
BRCA,2020,8,210153,25.5,0.09,Bryce Canyon,UT,37.6283,-112.1677,2020-08-01
BRCA,2020,9,280398,19.25,0.07,Bryce Canyon,UT,37.6283,-112.1677,2020-09-01
BRCA,2020,10,228770,13.07,0.04,Bryce Canyon,UT,37.6283,-112.1677,2020-10-01
BRCA,2020,11,80618,4.33,0.18,Bryce Canyon,UT,37.6283,-112.1677,2020-11-01
BRCA,2020,12,52122,-1.19,0.29,Bryce Canyon,UT,37.6283,-112.1677,2020-12-01
BRCA,2021,1,37725,-1.22,0.4,Bryce Canyon,UT,37.6283,-112.1677,2021-01-01
BRCA,2021,2,35653,0.74,0.15,Bryce Canyon,UT,37.6283,-112.1677,2021-02-01
BRCA,2021,3,96800,2.88,0.87,Bryce Canyon,UT,37.6283,-112.1677,2021-03-01
BRCA,2021,4,201771,9.97,0.25,Bryce Canyon,UT,37.6283,-112.1677,2021-04-01
BRCA,2021,5,294862,15.56,0.06,Bryce Canyon,UT,37.6283,-112.1677,2021-05-01
BRCA,2021,6,369184,23.63,0.11,Bryce Canyon,UT,37.6283,-112.1677,2021-06-01
BRCA,2021,7,284523,24.56,1.73,Bryce Canyon,UT,37.6283,-112.1677,2021-07-01
BRCA,2021,8,191404,22.56,1.29,Bryce Canyon,UT,37.6283,-112.1677,2021-08-01
BRCA,2021,9,287185,19.19,0.78,Bryce Canyon,UT,37.6283,-112.1677,2021-09-01
BRCA,2021,10,183461,8.92,0.94,Bryce Canyon,UT,37.6283,-112.1677,2021-10-01
BRCA,2021,11,77501,6.3,0.0,Bryce Canyon,UT,37.6283,-112.1677,2021-11-01
BRCA,2021,12,44531,0.02,0.95,Bryce Canyon,UT,37.6283,-112.1677,2021-12-01
BRCA,2022,1,30960,-0.7,0.03,Bryce Canyon,UT,37.6283,-112.1677,2022-01-01
BRCA,2022,2,35611,0.23,0.25,Bryce Canyon,UT,37.6283,-112.1677,2022-02-01
BRCA,2022,3,101308,4.77,0.31,Bryce Canyon,UT,37.6283,-112.1677,2022-03-01
BRCA,2022,4,236812,9.38,0.08,Bryce Canyon,UT,37.6283,-112.1677,2022-04-01
BRCA,2022,5,299919,14.87,0.0,Bryce Canyon,UT,37.6283,-112.1677,2022-05-01
BRCA,2022,6,330108,21.72,0.34,Bryce Canyon,UT,37.6283,-112.1677,2022-06-01
BRCA,2022,7,318861,24.33,1.06,Bryce Canyon,UT,37.6283,-112.1677,2022-07-01
BRCA,2022,8,308545,22.34,1.09,Bryce Canyon,UT,37.6283,-112.1677,2022-08-01
BRCA,2022,9,336588,20.43,1.27,Bryce Canyon,UT,37.6283,-112.1677,2022-09-01
BRCA,2022,10,233647,11.01,0.63,Bryce Canyon,UT,37.6283,-112.1677,2022-10-01
BRCA,2022,11,75378,0.51,0.3,Bryce Canyon,UT,37.6283,-112.1677,2022-11-01
BRCA,2022,12,46923,-1.0,0.77,Bryce Canyon,UT,37.6283,-112.1677,2022-12-01
BRCA,2023,1,29457,-3.21,1.38,Bryce Canyon,UT,37.6283,-112.1677,2023-01-01
BRCA,2023,2,32094,-1.72,0.68,Bryce Canyon,UT,37.6283,-112.1677,2023-02-01
BRCA,2023,3,79911,0.42,1.59,Bryce Canyon,UT,37.6283,-112.1677,2023-03-01
BRCA,2023,4,207926,8.02,0.19,Bryce Canyon,UT,37.6283,-112.1677,2023-04-01
BRCA,2023,5,315097,14.48,0.66,Bryce Canyon,UT,37.6283,-112.1677,2023-05-01
BRCA,2023,6,356652,17.67,0.37,Bryce Canyon,UT,37.6283,-112.1677,2023-06-01
BRCA,2023,7,343627,26.33,0.28,Bryce Canyon,UT,37.6283,-112.1677,2023-07-01
BRCA,2023,8,310367,22.35,1.38,Bryce Canyon,UT,37.6283,-112.1677,2023-08-01
BRCA,2023,9,367425,17.43,1.2,Bryce Canyon,UT,37.6283,-112.1677,2023-09-01
BRCA,2023,10,284766,11.39,0.14,Bryce Canyon,UT,37.6283,-112.1677,2023-10-01
BRCA,2023,11,78430,4.53,0.36,Bryce Canyon,UT,37.6283,-112.1677,2023-11-01
BRCA,2023,12,55517,0.73,0.11,Bryce Canyon,UT,37.6283,-112.1677,2023-12-01
BRCA,2024,1,32464,-0.66,0.7,Bryce Canyon,UT,37.6283,-112.1677,2024-01-01
BRCA,2024,2,39629,0.92,0.98,Bryce Canyon,UT,37.6283,-112.1677,2024-02-01
BRCA,2024,3,103536,3.84,1.05,Bryce Canyon,UT,37.6283,-112.1677,2024-03-01
BRCA,2024,4,229797,9.48,0.26,Bryce Canyon,UT,37.6283,-112.1677,2024-04-01
BRCA,2024,5,337175,14.26,0.11,Bryce Canyon,UT,37.6283,-112.1677,2024-05-01
BRCA,2024,6,347567,24.21,0.36,Bryce Canyon,UT,37.6283,-112.1677,2024-06-01
BRCA,2024,7,319540,25.85,0.22,Bryce Canyon,UT,37.6283,-112.1677,2024-07-01
BRCA,2024,8,300280,23.15,1.8,Bryce Canyon,UT,37.6283,-112.1677,2024-08-01
BRCA,2024,9,366719,19.92,0.08,Bryce Canyon,UT,37.6283,-112.1677,2024-09-01
BRCA,2024,10,272988,14.53,0.57,Bryce Canyon,UT,37.6283,-112.1677,2024-10-01
BRCA,2024,11,83001,1.69,0.25,Bryce Canyon,UT,37.6283,-112.1677,2024-11-01
BRCA,2024,12,65379,1.74,0.02,Bryce Canyon,UT,37.6283,-112.1677,2024-12-01
CANY,2005,1,3957,2.05,1.69,Canyonlands,UT,38.3269,-109.8783,2005-01-01
CANY,2005,2,5670,2.85,0.83,Canyonlands,UT,38.3269,-109.8783,2005-02-01
CANY,2005,3,30907,5.6,0.76,Canyonlands,UT,38.3269,-109.8783,2005-03-01
CANY,2005,4,39709,10.5,0.67,Canyonlands,UT,38.3269,-109.8783,2005-04-01
CANY,2005,5,56291,16.99,0.34,Canyonlands,UT,38.3269,-109.8783,2005-05-01
CANY,2005,6,46908,21.01,1.14,Canyonlands,UT,38.3269,-109.8783,2005-06-01
CANY,2005,7,51275,28.61,0.33,Canyonlands,UT,38.3269,-109.8783,2005-07-01
CANY,2005,8,40225,24.19,1.07,Canyonlands,UT,38.3269,-109.8783,2005-08-01
CANY,2005,9,55225,19.73,1.53,Canyonlands,UT,38.3269,-109.8783,2005-09-01
CANY,2005,10,45512,12.49,0.97,Canyonlands,UT,38.3269,-109.8783,2005-10-01
CANY,2005,11,13569,5.1,0.28,Canyonlands,UT,38.3269,-109.8783,2005-11-01
CANY,2005,12,4133,-0.09,0.2,Canyonlands,UT,38.3269,-109.8783,2005-12-01
CANY,2006,1,4601,0.52,0.39,Canyonlands,UT,38.3269,-109.8783,2006-01-01
CANY,2006,2,5872,1.91,0.08,Canyonlands,UT,38.3269,-109.8783,2006-02-01
CANY,2006,3,26198,4.68,1.12,Canyonlands,UT,38.3269,-109.8783,2006-03-01
CANY,2006,4,41683,11.82,0.2,Canyonlands,UT,38.3269,-109.8783,2006-04-01
CANY,2006,5,56029,19.3,0.03,Canyonlands,UT,38.3269,-109.8783,2006-05-01
CANY,2006,6,43372,25.51,0.17,Canyonlands,UT,38.3269,-109.8783,2006-06-01
CANY,2006,7,54498,27.79,0.96,Canyonlands,UT,38.3269,-109.8783,2006-07-01
CANY,2006,8,41711,24.96,1.13,Canyonlands,UT,38.3269,-109.8783,2006-08-01
CANY,2006,9,60371,17.22,1.29,Canyonlands,UT,38.3269,-109.8783,2006-09-01
CANY,2006,10,39063,10.11,4.16,Canyonlands,UT,38.3269,-109.8783,2006-10-01
CANY,2006,11,14303,4.74,0.29,Canyonlands,UT,38.3269,-109.8783,2006-11-01
CANY,2006,12,4836,-0.79,0.27,Canyonlands,UT,38.3269,-109.8783,2006-12-01
CANY,2007,1,3378,-2.61,0.36,Canyonlands,UT,38.3269,-109.8783,2007-01-01
CANY,2007,2,5987,2.46,0.55,Canyonlands,UT,38.3269,-109.8783,2007-02-01
CANY,2007,3,26304,7.91,0.44,Canyonlands,UT,38.3269,-109.8783,2007-03-01
CANY,2007,4,49333,11.64,0.91,Canyonlands,UT,38.3269,-109.8783,2007-04-01
CANY,2007,5,59677,17.5,0.48,Canyonlands,UT,38.3269,-109.8783,2007-05-01
CANY,2007,6,44744,24.4,0.08,Canyonlands,UT,38.3269,-109.8783,2007-06-01
CANY,2007,7,38247,28.56,0.83,Canyonlands,UT,38.3269,-109.8783,2007-07-01
CANY,2007,8,46957,26.16,1.44,Canyonlands,UT,38.3269,-109.8783,2007-08-01
CANY,2007,9,70170,20.34,1.06,Canyonlands,UT,38.3269,-109.8783,2007-09-01
CANY,2007,10,48970,11.65,0.41,Canyonlands,UT,38.3269,-109.8783,2007-10-01
CANY,2007,11,19113,6.3,0.34,Canyonlands,UT,38.3269,-109.8783,2007-11-01
CANY,2007,12,4680,-1.79,1.39,Canyonlands,UT,38.3269,-109.8783,2007-12-01
CANY,2008,1,3148,-2.88,0.76,Canyonlands,UT,38.3269,-109.8783,2008-01-01
CANY,2008,2,5925,0.72,0.97,Canyonlands,UT,38.3269,-109.8783,2008-02-01
CANY,2008,3,31036,4.89,0.22,Canyonlands,UT,38.3269,-109.8783,2008-03-01
CANY,2008,4,51242,8.81,0.3,Canyonlands,UT,38.3269,-109.8783,2008-04-01
CANY,2008,5,64088,14.68,0.5,Canyonlands,UT,38.3269,-109.8783,2008-05-01
CANY,2008,6,51055,22.72,0.37,Canyonlands,UT,38.3269,-109.8783,2008-06-01
CANY,2008,7,42179,28.24,0.36,Canyonlands,UT,38.3269,-109.8783,2008-07-01
CANY,2008,8,60216,25.64,0.95,Canyonlands,UT,38.3269,-109.8783,2008-08-01
CANY,2008,9,62861,20.45,0.26,Canyonlands,UT,38.3269,-109.8783,2008-09-01
CANY,2008,10,45861,12.36,0.41,Canyonlands,UT,38.3269,-109.8783,2008-10-01
CANY,2008,11,14501,6.24,0.62,Canyonlands,UT,38.3269,-109.8783,2008-11-01
CANY,2008,12,4603,-0.93,1.11,Canyonlands,UT,38.3269,-109.8783,2008-12-01
CANY,2009,1,3792,0.33,0.22,Canyonlands,UT,38.3269,-109.8783,2009-01-01
CANY,2009,2,5886,2.96,0.23,Canyonlands,UT,38.3269,-109.8783,2009-02-01
CANY,2009,3,31146,6.63,0.19,Canyonlands,UT,38.3269,-109.8783,2009-03-01
CANY,2009,4,44339,10.48,0.49,Canyonlands,UT,38.3269,-109.8783,2009-04-01
CANY,2009,5,66797,18.73,1.22,Canyonlands,UT,38.3269,-109.8783,2009-05-01
CANY,2009,6,63943,20.97,0.66,Canyonlands,UT,38.3269,-109.8783,2009-06-01
CANY,2009,7,44514,27.74,0.24,Canyonlands,UT,38.3269,-109.8783,2009-07-01
CANY,2009,8,50513,25.36,0.14,Canyonlands,UT,38.3269,-109.8783,2009-08-01
CANY,2009,9,59475,21.02,0.53,Canyonlands,UT,38.3269,-109.8783,2009-09-01
CANY,2009,10,47701,9.91,0.38,Canyonlands,UT,38.3269,-109.8783,2009-10-01
CANY,2009,11,14397,5.4,0.21,Canyonlands,UT,38.3269,-109.8783,2009-11-01
CANY,2009,12,3738,-2.95,0.95,Canyonlands,UT,38.3269,-109.8783,2009-12-01
CANY,2010,1,3146,-0.8,0.95,Canyonlands,UT,38.3269,-109.8783,2010-01-01
CANY,2010,2,4617,0.28,1.05,Canyonlands,UT,38.3269,-109.8783,2010-02-01
CANY,2010,3,23171,5.08,0.96,Canyonlands,UT,38.3269,-109.8783,2010-03-01
CANY,2010,4,52536,10.31,0.27,Canyonlands,UT,38.3269,-109.8783,2010-04-01
CANY,2010,5,64530,13.98,0.17,Canyonlands,UT,38.3269,-109.8783,2010-05-01
CANY,2010,6,59457,23.63,0.39,Canyonlands,UT,38.3269,-109.8783,2010-06-01
CANY,2010,7,46510,27.67,0.93,Canyonlands,UT,38.3269,-109.8783,2010-07-01
CANY,2010,8,54274,23.97,1.09,Canyonlands,UT,38.3269,-109.8783,2010-08-01
CANY,2010,9,60977,21.31,0.45,Canyonlands,UT,38.3269,-109.8783,2010-09-01
CANY,2010,10,50808,13.06,1.56,Canyonlands,UT,38.3269,-109.8783,2010-10-01
CANY,2010,11,11819,3.06,0.5,Canyonlands,UT,38.3269,-109.8783,2010-11-01
CANY,2010,12,4063,1.77,1.11,Canyonlands,UT,38.3269,-109.8783,2010-12-01
CANY,2011,1,3778,-1.96,0.04,Canyonlands,UT,38.3269,-109.8783,2011-01-01
CANY,2011,2,6449,-0.16,0.27,Canyonlands,UT,38.3269,-109.8783,2011-02-01
CANY,2011,3,27781,6.42,0.25,Canyonlands,UT,38.3269,-109.8783,2011-03-01
CANY,2011,4,52941,9.66,0.79,Canyonlands,UT,38.3269,-109.8783,2011-04-01
CANY,2011,5,77155,13.86,0.9,Canyonlands,UT,38.3269,-109.8783,2011-05-01
CANY,2011,6,51268,22.22,0.23,Canyonlands,UT,38.3269,-109.8783,2011-06-01
CANY,2011,7,49955,26.47,1.31,Canyonlands,UT,38.3269,-109.8783,2011-07-01
CANY,2011,8,63815,27.46,0.52,Canyonlands,UT,38.3269,-109.8783,2011-08-01
CANY,2011,9,63613,20.53,0.94,Canyonlands,UT,38.3269,-109.8783,2011-09-01
CANY,2011,10,57486,12.04,0.64,Canyonlands,UT,38.3269,-109.8783,2011-10-01
CANY,2011,11,13544,3.74,0.46,Canyonlands,UT,38.3269,-109.8783,2011-11-01
CANY,2011,12,5988,-1.2,0.34,Canyonlands,UT,38.3269,-109.8783,2011-12-01
CANY,2012,1,5822,0.76,0.24,Canyonlands,UT,38.3269,-109.8783,2012-01-01
CANY,2012,2,6852,1.48,0.47,Canyonlands,UT,38.3269,-109.8783,2012-02-01
CANY,2012,3,33917,8.08,0.23,Canyonlands,UT,38.3269,-109.8783,2012-03-01
CANY,2012,4,53944,13.11,0.12,Canyonlands,UT,38.3269,-109.8783,2012-04-01
CANY,2012,5,66010,19.37,0.0,Canyonlands,UT,38.3269,-109.8783,2012-05-01
CANY,2012,6,49661,25.79,0.14,Canyonlands,UT,38.3269,-109.8783,2012-06-01
CANY,2012,7,49577,26.81,1.25,Canyonlands,UT,38.3269,-109.8783,2012-07-01
CANY,2012,8,53677,26.64,0.73,Canyonlands,UT,38.3269,-109.8783,2012-08-01
CANY,2012,9,63748,21.07,0.46,Canyonlands,UT,38.3269,-109.8783,2012-09-01
CANY,2012,10,47675,12.78,0.48,Canyonlands,UT,38.3269,-109.8783,2012-10-01
